latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
31.306,48.782,303.5,2.1,1.4,2018-10-20,2305,A,55,6.0NRT,275.7,22.5,N
31.043,49.404,301.5,2.4,1.5,2018-10-20,2305,A,42,6.0NRT,287.9,18.7,N
31.046,49.4,301.1,2.4,1.5,2018-10-20,2305,A,38,6.0NRT,288.2,17,N
31.363,45.96,307.1,1.4,1.2,2018-10-20,2305,A,70,6.0NRT,290.8,14.5,N
31.36,45.975,308.1,1.4,1.2,2018-10-20,2305,A,74,6.0NRT,289.8,16.3,N
30.354,50.286,300.6,2.8,1.6,2018-10-20,2305,A,30,6.0NRT,283.4,23.3,N
30.346,50.306,304,2.8,1.6,2018-10-20,2305,A,58,6.0NRT,283.9,33.5,N
30.502,47.323,312.4,1.8,1.3,2018-10-20,2305,A,85,6.0NRT,278.7,32.4,N
30.49,47.32,300.8,1.8,1.3,2018-10-20,2305,A,34,6.0NRT,278.1,15.5,N
29.947,49.69,305,2.6,1.6,2018-10-20,2305,A,11,6.0NRT,292.2,22.1,N
28.499,49.717,322.8,2.9,1.6,2018-10-20,2305,A,100,6.0NRT,298.2,78.9,N
28.493,49.746,307.9,2.9,1.6,2018-10-20,2305,A,57,6.0NRT,297.8,20.7,N
51.848,53.81,321.4,1.3,1.1,2018-10-20,2300,A,100,6.0NRT,275.8,35.5,N
51.845,53.828,312.9,1.3,1.1,2018-10-20,2300,A,86,6.0NRT,276.4,24.5,N
48.234,57.366,308.4,2.4,1.5,2018-10-20,2300,A,74,6.0NRT,273.9,48.7,N
48.239,57.361,305,2.4,1.5,2018-10-20,2300,A,63,6.0NRT,273.8,39,N
48.933,132.52,333.7,1.4,1.2,2018-10-21,0155,T,89,6.0NRT,283.4,56.7,D
48.928,132.513,322.7,1.4,1.2,2018-10-21,0155,T,82,6.0NRT,282.8,37.2,D
48.927,132.532,305.4,1.4,1.2,2018-10-21,0155,T,61,6.0NRT,282.6,14.1,D
47.99,134.688,322,1.1,1.1,2018-10-21,0155,T,81,6.0NRT,284.6,25.6,D
47.989,134.703,325.8,1.1,1.1,2018-10-21,0155,T,84,6.0NRT,284.4,30.5,D
48.237,132.069,316.3,1.4,1.2,2018-10-21,0155,T,73,6.0NRT,286.3,23.7,D
48.233,132.062,304.9,1.4,1.2,2018-10-21,0155,T,54,6.0NRT,285.4,11.3,D
48.231,132.081,318.4,1.4,1.2,2018-10-21,0155,T,78,6.0NRT,288.5,28,D
48.234,131.944,326,1.4,1.2,2018-10-21,0155,T,84,6.0NRT,286.2,44.2,D
48.232,131.963,302.2,1.4,1.2,2018-10-21,0155,T,51,6.0NRT,287.1,10.4,D
47.893,132.52,306.2,1.4,1.2,2018-10-21,0155,T,63,6.0NRT,286.1,13.1,D
45.917,134.289,303.2,1.1,1,2018-10-21,0155,T,55,6.0NRT,287.9,6.4,D
45.915,134.303,300.4,1.1,1,2018-10-21,0155,T,32,6.0NRT,287.7,4.6,D
45.908,134.287,303.9,1.1,1,2018-10-21,0155,T,57,6.0NRT,288.6,6.7,D
45.921,133.737,302.2,1.1,1.1,2018-10-21,0155,T,45,6.0NRT,289,5.5,D
45.911,133.735,303.6,1.1,1.1,2018-10-21,0155,T,52,6.0NRT,288.5,6.5,D
45.809,133.659,323.6,1.2,1.1,2018-10-21,0155,T,82,6.0NRT,289.2,26.6,D
45.807,133.674,327.2,1.1,1.1,2018-10-21,0155,T,85,6.0NRT,288.3,31.7,D
44.182,132.39,300.7,1.2,1.1,2018-10-21,0155,T,20,6.0NRT,287.9,4.7,D
44.181,132.406,311.3,1.2,1.1,2018-10-21,0155,T,71,6.0NRT,289,13.5,D
44.173,132.388,309,1.2,1.1,2018-10-21,0155,T,68,6.0NRT,288.3,11.4,D
40.539,141.5,325.5,1.6,1.3,2018-10-21,0155,T,63,6.0NRT,293.2,43,D
40.54,141.495,315.2,1.6,1.3,2018-10-21,0155,T,71,6.0NRT,293.5,22.4,D
40.537,141.513,320.8,1.6,1.3,2018-10-21,0155,T,61,6.0NRT,292.3,32,D
42.201,123.838,304,3.5,1.8,2018-10-21,0155,T,55,6.0NRT,287.7,32.4,D
42.208,123.831,300.3,3.5,1.8,2018-10-21,0155,T,25,6.0NRT,287.6,20,D
42.192,123.83,301.9,3.5,1.8,2018-10-21,0155,T,49,6.0NRT,287.8,25.4,D
36.164,139.236,310.2,1.5,1.2,2018-10-21,0155,T,70,6.0NRT,295.6,12.1,D
35.072,137.132,309.7,1.2,1.1,2018-10-21,0155,T,50,6.0NRT,293.7,5.6,D
35.052,137.071,307.8,1.2,1.1,2018-10-21,0155,T,48,6.0NRT,294.4,4.6,D
35.021,137.132,310.7,1.2,1.1,2018-10-21,0155,T,70,6.0NRT,294.3,7.2,D
35.025,136.867,314.2,1.2,1.1,2018-10-21,0155,T,0,6.0NRT,299.1,9.4,D
34.49,133.71,316.2,1,1,2018-10-21,0155,T,42,6.0NRT,298.1,11.1,D
34.108,134.334,317.5,1,1,2018-10-21,0155,T,68,6.0NRT,296.4,11.9,D
34.099,134.332,315.5,1,1,2018-10-21,0155,T,70,6.0NRT,296.3,9.5,D
33.264,131.65,319,1,1,2018-10-21,0155,T,0,6.0NRT,301,11.2,D
32.902,131.115,310.9,1.1,1,2018-10-21,0155,T,61,6.0NRT,289,11.6,D
32.9,131.126,313.1,1.1,1,2018-10-21,0155,T,69,6.0NRT,289.3,13.6,D
9.787,125.491,318.6,1.1,1,2018-10-21,0205,T,0,6.0NRT,298.7,7.9,D
54.146,124.318,349.9,1.7,1.3,2018-10-21,0330,T,0,6.0NRT,270.5,140.6,D
50.089,127.863,301,3.3,1.7,2018-10-21,0330,T,44,6.0NRT,285.9,29.3,D
49.45,125.199,300.9,2.6,1.5,2018-10-21,0330,T,40,6.0NRT,286.1,19.9,D
45.625,121.782,313.5,2.3,1.5,2018-10-21,0330,T,60,6.0NRT,291.3,31.8,D
45.628,121.777,307.6,2.3,1.5,2018-10-21,0330,T,66,6.0NRT,291,19.8,D
45.622,121.804,306.8,2.3,1.5,2018-10-21,0330,T,54,6.0NRT,291,18.2,D
45.609,121.798,307.1,2.3,1.5,2018-10-21,0330,T,38,6.0NRT,291.3,17.7,D
45.567,121.685,302.6,2.2,1.5,2018-10-21,0330,T,41,6.0NRT,291.3,11,D
45.569,121.681,303.2,2.2,1.5,2018-10-21,0330,T,44,6.0NRT,291.3,11.2,D
40.383,113.897,302,1.2,1.1,2018-10-21,0335,T,50,6.0NRT,287.4,5.5,D
40.008,113.373,308.5,1.2,1.1,2018-10-21,0335,T,67,6.0NRT,288.5,9.5,D
38.041,108.891,306.1,1,1,2018-10-21,0335,T,63,6.0NRT,285.9,5.7,D
37.887,108.344,300.9,1,1,2018-10-21,0335,T,16,6.0NRT,285.7,2.5,D
37.878,108.342,308.3,1,1,2018-10-21,0335,T,67,6.0NRT,286.9,7.4,D
26.573,101.672,317.2,1.6,1.2,2018-10-21,0340,T,76,6.0NRT,300.6,16.8,D
24.538,104.518,308.8,1.1,1,2018-10-21,0340,T,59,6.0NRT,294.1,6.8,D
23.849,106.171,313,1,1,2018-10-21,0340,T,67,6.0NRT,296,7.7,D
21.243,106.144,314.9,1,1,2018-10-21,0340,T,55,6.0NRT,298.4,7.9,D
21.017,106.534,316.1,1,1,2018-10-21,0340,T,53,6.0NRT,297.3,9.1,D
20.791,106.861,310.5,1.1,1,2018-10-21,0340,T,38,6.0NRT,297.2,6.8,D
19.447,109.001,318.8,1.4,1.2,2018-10-21,0340,T,68,6.0NRT,295.5,14.8,D
16.575,107.261,316.3,1.2,1.1,2018-10-21,0340,T,64,6.0NRT,297.5,11.3,D
16.573,107.266,319.9,1.2,1.1,2018-10-21,0340,T,75,6.0NRT,297.7,15.5,D
11.488,106.626,315.5,1.3,1.1,2018-10-21,0340,T,57,6.0NRT,296.3,9.5,D
11.601,104.873,316,1.1,1,2018-10-21,0340,T,0,6.0NRT,295.3,8,D
11.511,104.747,316.1,1.1,1,2018-10-21,0340,T,67,6.0NRT,297.4,8,D
11.461,104.889,314.9,1.1,1,2018-10-21,0340,T,61,6.0NRT,297,7,D
11.122,106.605,320.5,1.4,1.2,2018-10-21,0340,T,32,6.0NRT,298,14.3,D
10.862,106.95,314.7,1.4,1.2,2018-10-21,0340,T,19,6.0NRT,295.1,12,D
10.484,106.361,316.2,1.3,1.1,2018-10-21,0340,T,66,6.0NRT,296.8,12.6,D
10.567,105.241,313,1.1,1.1,2018-10-21,0340,T,40,6.0NRT,295.9,7.5,D
9.935,106.336,315.6,1.4,1.2,2018-10-21,0340,T,30,6.0NRT,296.5,9.5,D
9.645,105.961,312.7,1.3,1.1,2018-10-21,0340,T,56,6.0NRT,294.3,9,D
34.813,137.335,313.2,2,1.4,2018-10-21,0335,A,52,6.0NRT,298.1,17.7,D
35.929,140.672,315,1.2,1.1,2018-10-21,0335,A,56,6.0NRT,300.1,12.6,D
39.515,140.084,316.2,1.1,1.1,2018-10-21,0335,A,76,6.0NRT,290.1,16.7,D
40.532,141.504,337.5,1,1,2018-10-21,0335,A,79,6.0NRT,296.4,36.6,D
40.53,141.492,315.7,1,1,2018-10-21,0335,A,57,6.0NRT,295.8,10.4,D
40.77,141.185,314,1,1,2018-10-21,0335,A,74,6.0NRT,292.3,11.9,D
40.768,141.173,305.4,1,1,2018-10-21,0335,A,58,6.0NRT,292.2,5.5,D
40.826,140.658,307.1,1.1,1,2018-10-21,0335,A,61,6.0NRT,292.6,8,D
44.21,133.165,309.8,2,1.4,2018-10-21,0335,A,69,6.0NRT,290.4,22.6,D
44.205,133.141,314.5,2,1.4,2018-10-21,0335,A,75,6.0NRT,291.1,33.2,D
44.175,132.407,301.4,2.2,1.4,2018-10-21,0335,A,47,6.0NRT,290.9,11.8,D
44.169,132.381,305,2.2,1.4,2018-10-21,0335,A,60,6.0NRT,290.8,18.2,D
44.562,132.746,302,2,1.4,2018-10-21,0335,A,50,6.0NRT,289.9,12.2,D
44.552,132.744,301.3,2,1.4,2018-10-21,0335,A,46,6.0NRT,290.2,10.8,D
45.362,133.367,319.9,1.8,1.3,2018-10-21,0335,A,80,6.0NRT,291.2,38.8,D
45.368,133.36,320.3,1.8,1.3,2018-10-21,0335,A,80,6.0NRT,291.4,39.6,D
45.429,133.524,301.8,1.8,1.3,2018-10-21,0335,A,49,6.0NRT,290.3,9.4,D
45.424,133.503,311,1.8,1.3,2018-10-21,0335,A,71,6.0NRT,291.4,22.9,D
45.43,133.357,302.1,1.8,1.3,2018-10-21,0335,A,48,6.0NRT,290,9.4,D
45.833,134.547,303.2,1.5,1.2,2018-10-21,0335,A,55,6.0NRT,289.1,9.8,D
45.908,134.28,304.1,1.6,1.2,2018-10-21,0335,A,58,6.0NRT,288.6,11.8,D
45.809,133.686,331.3,1.7,1.3,2018-10-21,0335,A,87,6.0NRT,289.4,62.4,D
45.804,133.665,346,1.7,1.3,2018-10-21,0335,A,94,6.0NRT,292.4,113.8,D
45.815,133.66,314,1.7,1.3,2018-10-21,0335,A,64,6.0NRT,290.4,23.6,D
45.806,133.682,336.7,1.7,1.3,2018-10-21,0335,A,90,6.0NRT,290.8,79.7,D
45.801,133.662,330.3,1.7,1.3,2018-10-21,0335,A,87,6.0NRT,292.5,60.1,D
45.812,133.657,312.6,1.7,1.3,2018-10-21,0335,A,73,6.0NRT,290.5,22.7,D
45.9,133.731,346.5,1.7,1.3,2018-10-21,0335,A,89,6.0NRT,291.2,114.6,D
45.911,133.726,320.7,1.7,1.3,2018-10-21,0335,A,76,6.0NRT,290.1,37.6,D
45.914,133.741,307.6,1.7,1.3,2018-10-21,0335,A,41,6.0NRT,288.4,14.4,D
45.91,133.72,316.8,1.7,1.3,2018-10-21,0335,A,64,6.0NRT,290.4,27.7,D
47.139,134.289,313,1.5,1.2,2018-10-21,0335,A,73,6.0NRT,286.1,22.3,D
47.135,134.27,305.8,1.5,1.2,2018-10-21,0335,A,62,6.0NRT,287.1,13.6,D
47.981,134.729,307.2,1.3,1.1,2018-10-21,0335,A,60,6.0NRT,283.7,13.1,D
47.978,134.711,350.4,1.3,1.1,2018-10-21,0335,A,96,6.0NRT,286.4,98.8,D
47.974,134.694,338.3,1.3,1.1,2018-10-21,0335,A,91,6.0NRT,286.6,63.4,D
47.984,134.689,311.5,1.3,1.1,2018-10-21,0335,A,71,6.0NRT,285.8,17.8,D
47.892,131.505,302.2,1.9,1.3,2018-10-21,0335,A,51,6.0NRT,289.8,12.6,D
47.986,131.611,330.3,1.9,1.3,2018-10-21,0335,A,87,6.0NRT,287.5,73.8,D
47.98,131.587,309.1,1.9,1.3,2018-10-21,0335,A,46,6.0NRT,287.5,22.1,D
47.997,131.605,309.4,1.9,1.3,2018-10-21,0335,A,64,6.0NRT,285.2,23,D
48.212,132.034,322.2,1.8,1.3,2018-10-21,0335,A,54,6.0NRT,287.9,41.3,D
48.228,132.051,336.1,1.8,1.3,2018-10-21,0335,A,75,6.0NRT,286,78.9,D
48.224,132.046,341.7,1.8,1.3,2018-10-21,0335,A,92,6.0NRT,287.2,101.2,D
48.477,133.113,326.4,1.5,1.2,2018-10-21,0335,A,80,6.0NRT,287.6,48,D
48.404,132.768,308.3,1.6,1.2,2018-10-21,0335,A,67,6.0NRT,287.4,18.9,D
48.226,131.944,301.9,1.8,1.3,2018-10-21,0335,A,50,6.0NRT,287.8,13.2,D
49.649,136.614,314.4,1.1,1,2018-10-21,0335,A,65,6.0NRT,283.6,16.9,D
48.931,132.499,303,1.6,1.2,2018-10-21,0335,A,54,6.0NRT,283.5,14.1,D
49.008,132.363,338,1.6,1.3,2018-10-21,0335,A,91,6.0NRT,285.2,85.5,D
52.037,127.622,302.5,2.2,1.4,2018-10-21,0340,A,50,6.0NRT,273.6,25.9,D
54.14,124.321,315.8,2.6,1.5,2018-10-21,0340,A,58,6.0NRT,270.5,74.5,D
9.636,123.093,316.9,1.2,1.1,2018-10-21,0505,A,52,6.0NRT,298.3,11.3,D
10.797,122.984,320.3,1.2,1.1,2018-10-21,0505,A,73,6.0NRT,286,16.3,D
23.793,120.553,317.5,1.1,1,2018-10-21,0510,A,33,6.0NRT,301.6,7.8,D
33.488,120.078,302,1,1,2018-10-21,0510,A,0,6.0NRT,289.5,3.2,D
33.439,119.739,303.4,1,1,2018-10-21,0510,A,0,6.0NRT,290.6,2.5,D
36.609,113.758,306.5,1.5,1.2,2018-10-21,0510,A,51,6.0NRT,291.5,10.4,D
44.74,90.246,305.7,1.1,1.1,2018-10-21,0510,T,38,6.0NRT,286.8,6.6,D
44.737,90.26,322.5,1.1,1.1,2018-10-21,0510,T,82,6.0NRT,287.8,23.1,D
44.728,90.257,312.5,1.1,1.1,2018-10-21,0510,T,51,6.0NRT,286.3,11.7,D
44.362,84.107,300,1.1,1.1,2018-10-21,0510,T,21,6.0NRT,288.1,3.3,D
44.003,81.415,305.4,1.4,1.2,2018-10-21,0510,T,61,6.0NRT,282.9,12.8,D
41.997,83.778,305.6,1.1,1,2018-10-21,0515,T,62,6.0NRT,290.4,5.7,D
30.758,74.637,317.2,2.5,1.5,2018-10-21,0515,T,69,6.0NRT,299.3,36.9,D
30.221,76.471,312.5,1.9,1.3,2018-10-21,0515,T,63,6.0NRT,301.4,11.1,D
29.905,76.105,318,2,1.4,2018-10-21,0515,T,71,6.0NRT,301.4,24.5,D
27.9,81.576,314,1,1,2018-10-21,0515,T,64,6.0NRT,301.5,5.4,D
25.884,80.928,315.3,1,1,2018-10-21,0515,T,46,6.0NRT,301.1,5.1,D
25.1,82.362,323.5,1,1,2018-10-21,0515,T,73,6.0NRT,304.9,10.5,D
23.778,86.39,322,1.7,1.3,2018-10-21,0515,T,73,6.0NRT,306.1,21.6,D
24.204,82.72,321.3,1,1,2018-10-21,0515,T,71,6.0NRT,302.9,11.8,D
22.327,82.68,317.2,1.1,1,2018-10-21,0520,T,59,6.0NRT,301.8,7.9,D
22.468,79.891,318.5,1,1,2018-10-21,0520,T,63,6.0NRT,302.7,5.5,D
22.149,79.543,320.2,1,1,2018-10-21,0520,T,69,6.0NRT,303.5,7.6,D
20.962,85.169,317.6,1.5,1.2,2018-10-21,0520,T,68,6.0NRT,303.4,14.8,D
20.959,85.184,324.6,1.5,1.2,2018-10-21,0520,T,79,6.0NRT,303.3,28.5,D
20.866,84.996,313.9,1.5,1.2,2018-10-21,0520,T,54,6.0NRT,301.6,9.6,D
20.49,84.899,315.6,1.5,1.2,2018-10-21,0520,T,50,6.0NRT,304.6,17,D
20.382,85.444,320.6,1.6,1.3,2018-10-21,0520,T,0,6.0NRT,307.7,21.2,D
20.383,85.171,321.4,1.6,1.2,2018-10-21,0520,T,0,6.0NRT,309.3,21.7,D
20.359,85.244,320.1,1.6,1.2,2018-10-21,0520,T,70,6.0NRT,308,22.4,D
20.357,85.259,319.5,1.6,1.2,2018-10-21,0520,T,35,6.0NRT,307.3,19.7,D
18.168,80.679,321.9,1,1,2018-10-21,0520,T,0,6.0NRT,307.9,10.7,D
17.568,80.866,318.2,1,1,2018-10-21,0520,T,60,6.0NRT,302.7,7.1,D
17.566,80.875,318,1,1,2018-10-21,0520,T,61,6.0NRT,302.9,6.6,D
16.607,80.331,321.8,1,1,2018-10-21,0520,T,38,6.0NRT,306.1,10.4,D
15.645,78.925,321.2,1,1,2018-10-21,0520,T,62,6.0NRT,298.5,11,D
14.518,77.858,328.5,1,1,2018-10-21,0520,T,77,6.0NRT,302.4,14.3,D
14.517,77.867,322.2,1,1,2018-10-21,0520,T,66,6.0NRT,302.1,7.1,D
13.129,77.005,309.3,1.1,1,2018-10-21,0520,T,48,6.0NRT,292.5,4,D
9.567,80.478,310.1,1.2,1.1,2018-10-21,0520,T,0,6.0NRT,291.1,7.4,D
60.432,96.251,337.2,1,1,2018-10-21,0505,T,79,6.0NRT,270.1,44.9,D
37.557,114.502,316.4,1.3,1.1,2018-10-21,0515,A,77,6.0NRT,289.3,18.3,D
40.65,126.504,300.9,2.3,1.5,2018-10-21,0515,A,25,6.0NRT,283.3,20.7,D
40.559,122.431,308.4,1.3,1.1,2018-10-21,0515,A,67,6.0NRT,289.7,10.6,D
40.929,124.558,304,1.8,1.3,2018-10-21,0515,A,27,6.0NRT,291.5,10.2,D
40.864,123.219,301.4,1.5,1.2,2018-10-21,0515,A,47,6.0NRT,290.7,6,D
41.362,124.192,301.9,1.7,1.3,2018-10-21,0515,A,43,6.0NRT,290.5,9.8,D
41.385,123.929,306.5,1.6,1.3,2018-10-21,0515,A,64,6.0NRT,292,12.1,D
41.383,123.909,306.6,1.6,1.3,2018-10-21,0515,A,64,6.0NRT,292.3,12.5,D
41.463,124.169,303.4,1.7,1.3,2018-10-21,0515,A,56,6.0NRT,292.4,8.9,D
41.354,122.769,320.7,1.4,1.2,2018-10-21,0515,A,80,6.0NRT,290.7,27.9,D
41.353,122.752,304.5,1.4,1.2,2018-10-21,0515,A,59,6.0NRT,288.3,7,D
40.261,114.617,311.7,1.2,1.1,2018-10-21,0515,A,72,6.0NRT,289.8,12.2,D
40.377,115.216,300.1,1.1,1.1,2018-10-21,0515,A,18,6.0NRT,286.5,3.4,D
40.531,115.055,302,1.1,1.1,2018-10-21,0515,A,50,6.0NRT,286.1,4.7,D
40.529,115.042,308.3,1.1,1.1,2018-10-21,0515,A,67,6.0NRT,287.1,9.2,D
40.535,115.049,302,1.1,1.1,2018-10-21,0515,A,50,6.0NRT,286.2,5.2,D
42.161,122.871,316.6,1.5,1.2,2018-10-21,0515,A,77,6.0NRT,291.4,21.7,D
42.159,122.854,305.7,1.5,1.2,2018-10-21,0515,A,62,6.0NRT,291.5,7.4,D
42.136,121.336,317.4,1.2,1.1,2018-10-21,0515,A,78,6.0NRT,288,18.2,D
41.922,119.335,302.9,1.1,1,2018-10-21,0515,A,41,6.0NRT,268.5,7.8,D
41.92,119.323,301.8,1.1,1,2018-10-21,0515,A,30,6.0NRT,268.3,6.7,D
43.719,121.723,318.8,1.3,1.2,2018-10-21,0515,A,77,6.0NRT,293.6,21.7,D
44.172,123.259,307,1.6,1.3,2018-10-21,0515,A,62,6.0NRT,291.3,11.8,D
45.247,124.089,301.1,1.9,1.3,2018-10-21,0515,A,43,6.0NRT,289.5,8.2,D
45.364,121.881,305.5,1.4,1.2,2018-10-21,0515,A,62,6.0NRT,293.6,7,D
45.576,121.69,315.2,1.4,1.2,2018-10-21,0515,A,71,6.0NRT,291.2,18.4,D
45.574,121.672,318.2,1.4,1.2,2018-10-21,0515,A,78,6.0NRT,291.1,22.9,D
45.608,121.796,327.1,1.4,1.2,2018-10-21,0515,A,83,6.0NRT,293.3,36.3,D
45.602,121.741,313.4,1.4,1.2,2018-10-21,0515,A,74,6.0NRT,291.4,15.6,D
45.62,121.812,312.3,1.4,1.2,2018-10-21,0515,A,41,6.0NRT,291.4,13.6,D
45.618,121.794,316.5,1.4,1.2,2018-10-21,0515,A,71,6.0NRT,291.6,19.1,D
45.865,122.255,305.2,1.5,1.2,2018-10-21,0515,A,61,6.0NRT,289.8,9.1,D
45.874,122.233,304.5,1.5,1.2,2018-10-21,0515,A,54,6.0NRT,290,8.2,D
49.398,130.052,302.6,4.3,1.9,2018-10-21,0515,A,53,6.0NRT,286.5,49.8,D
49.402,130.042,304.7,4.3,1.9,2018-10-21,0515,A,60,6.0NRT,286.5,60.3,D
49.693,129.672,310.9,4.1,1.9,2018-10-21,0515,A,71,6.0NRT,285,90.3,D
49.696,129.668,310,4.1,1.9,2018-10-21,0515,A,69,6.0NRT,285,85.4,D
49.451,122.718,304.5,1.8,1.3,2018-10-21,0515,A,59,6.0NRT,275.4,18.7,D
49.447,122.712,311.2,1.8,1.3,2018-10-21,0515,A,71,6.0NRT,276.5,28.1,D
50.292,127.689,303.4,3.3,1.7,2018-10-21,0515,A,53,6.0NRT,286,36.5,D
52.043,127.645,311,3.4,1.7,2018-10-21,0515,A,71,6.0NRT,272.6,80.5,D
52.041,127.596,317.8,3.3,1.7,2018-10-21,0515,A,78,6.0NRT,273.6,110.9,D
52.039,127.637,324.6,3.4,1.7,2018-10-21,0515,A,83,6.0NRT,273.4,154.2,D
52.038,127.587,313,3.3,1.7,2018-10-21,0515,A,73,6.0NRT,274.9,89.8,D
22.866,99.25,319.6,1,1,2018-10-21,0645,A,69,6.0NRT,288.9,17,D
55.287,61.455,322.6,1.3,1.1,2018-10-21,0650,T,61,6.0NRT,276.7,31.8,D
52.979,61.882,303.5,1.2,1.1,2018-10-21,0650,T,29,6.0NRT,285,6.8,D
52.978,61.899,308.1,1.2,1.1,2018-10-21,0650,T,59,6.0NRT,284.5,10.4,D
52.97,61.879,316.2,1.2,1.1,2018-10-21,0650,T,76,6.0NRT,285,18.4,D
52.968,61.896,301.3,1.2,1.1,2018-10-21,0650,T,24,6.0NRT,284.4,5.8,D
52.687,62.796,314.8,1.1,1,2018-10-21,0650,T,75,6.0NRT,284.2,17,D
51.957,64.992,324.3,1,1,2018-10-21,0650,T,83,6.0NRT,285.8,23.5,D
51.955,65.007,317.3,1,1,2018-10-21,0650,T,77,6.0NRT,284.7,16.7,D
52.014,61.661,304.4,1.1,1.1,2018-10-21,0650,T,59,6.0NRT,285.9,7.9,D
52.021,61.161,307.2,1.2,1.1,2018-10-21,0650,T,0,6.0NRT,275.3,12.9,D
52.02,61.178,300.2,1.2,1.1,2018-10-21,0650,T,0,6.0NRT,276.8,8,D
52.128,58.738,313.5,1.5,1.2,2018-10-21,0650,T,66,6.0NRT,286.9,22.2,D
52.126,58.732,303.2,1.5,1.2,2018-10-21,0650,T,55,6.0NRT,285.8,12.2,D
52.124,58.753,317.1,1.5,1.2,2018-10-21,0650,T,77,6.0NRT,285.9,29.8,D
51.982,59.355,320,1.4,1.2,2018-10-21,0650,T,80,6.0NRT,286.5,28.5,D
51.977,59.347,311.5,1.4,1.2,2018-10-21,0650,T,58,6.0NRT,286.1,16.6,D
51.734,60.626,334.9,1.2,1.1,2018-10-21,0650,T,72,6.0NRT,286.7,46.1,D
51.732,60.644,366.6,1.2,1.1,2018-10-21,0650,T,87,6.0NRT,289.8,139.9,D
51.726,60.606,302.6,1.2,1.1,2018-10-21,0650,T,34,6.0NRT,277.4,7.9,D
51.724,60.624,322.4,1.2,1.1,2018-10-21,0650,T,80,6.0NRT,281.3,27.9,D
51.722,60.641,327.6,1.2,1.1,2018-10-21,0650,T,69,6.0NRT,281.3,35.3,D
51.85,53.812,318.2,2.5,1.5,2018-10-21,0650,T,78,6.0NRT,282.7,66.9,D
51.844,53.804,311.3,2.5,1.5,2018-10-21,0650,T,71,6.0NRT,283.3,45.3,D
51.843,53.84,300.5,2.5,1.5,2018-10-21,0650,T,38,6.0NRT,283.2,19.4,D
51.319,59.326,300.1,1.4,1.2,2018-10-21,0650,T,25,6.0NRT,287.3,5.7,D
51.594,55.462,302.4,2.1,1.4,2018-10-21,0650,T,52,6.0NRT,283.7,17.6,D
51.592,55.492,308.8,2.1,1.4,2018-10-21,0650,T,68,6.0NRT,284.5,28.5,D
51.056,60.305,303.7,1.2,1.1,2018-10-21,0650,T,33,6.0NRT,288.2,6.7,D
51.047,60.392,302.1,1.2,1.1,2018-10-21,0650,T,51,6.0NRT,288,5.9,D
51.045,60.409,304.7,1.2,1.1,2018-10-21,0650,T,60,6.0NRT,288.1,8.1,D
51.044,60.32,304.5,1.2,1.1,2018-10-21,0650,T,56,6.0NRT,287.7,8,D
51.019,60.367,309.7,1.2,1.1,2018-10-21,0650,T,69,6.0NRT,287.6,12.8,D
51.017,60.384,302.2,1.2,1.1,2018-10-21,0650,T,50,6.0NRT,287.5,6.5,D
51.035,59.434,302.1,1.3,1.1,2018-10-21,0650,T,51,6.0NRT,288.8,6.8,D
51.033,59.453,327.9,1.3,1.1,2018-10-21,0650,T,85,6.0NRT,289.5,39.9,D
50.995,59.521,306.7,1.3,1.1,2018-10-21,0650,T,64,6.0NRT,288.1,10.4,D
48.229,57.352,312.4,1.5,1.2,2018-10-21,0650,T,72,6.0NRT,288.7,20.1,D
44.935,69.896,305.3,1.8,1.3,2018-10-21,0650,T,56,6.0NRT,292.6,11.3,D
44.931,69.917,317.3,1.8,1.3,2018-10-21,0650,T,73,6.0NRT,292.2,32.2,D
47.037,52.103,310.9,2.8,1.6,2018-10-21,0650,T,68,6.0NRT,292.6,38.6,D
44.807,68.986,319,1.6,1.2,2018-10-21,0650,T,78,6.0NRT,293.3,29.4,D
44.803,69.005,338.5,1.6,1.2,2018-10-21,0650,T,91,6.0NRT,293.3,77.7,D
46.892,52.002,323.6,2.8,1.6,2018-10-21,0650,T,71,6.0NRT,293,89.4,D
45.9,61.848,309.9,1,1,2018-10-21,0650,T,55,6.0NRT,298,5.6,D
45.898,61.861,459.1,1,1,2018-10-21,0650,T,100,6.0NRT,322,848.1,D
45.896,61.874,378,1,1,2018-10-21,0650,T,100,6.0NRT,302.2,143.4,D
45.892,61.899,312.9,1,1,2018-10-21,0650,T,68,6.0NRT,297.8,7.8,D
45.889,61.858,325.9,1,1,2018-10-21,0650,T,82,6.0NRT,295.1,20,D
45.743,61.645,305.8,1,1,2018-10-21,0650,T,45,6.0NRT,294.7,4.1,D
45.186,64.597,310.2,1.1,1,2018-10-21,0650,T,61,6.0NRT,292.6,8.2,D
45.569,61.83,306.7,1,1,2018-10-21,0650,T,52,6.0NRT,294.2,4.4,D
45.568,61.843,307.2,1,1,2018-10-21,0650,T,55,6.0NRT,293.4,4.5,D
44.889,65.619,314.9,1.1,1.1,2018-10-21,0650,T,73,6.0NRT,293.7,11.8,D
44.88,65.616,308.7,1.1,1.1,2018-10-21,0650,T,59,6.0NRT,293.1,6.2,D
45.068,64.457,319.5,1,1,2018-10-21,0650,T,77,6.0NRT,295.8,15.8,D
